鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
松山區,房地(土地+建物),臺北市松山區南京東路五段301~330號,5.55,商,,,1090220,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780621,54.39,2,1,1,有,有,11200000,205920,,0.0,0,,RPXNMLLMLHPFFDA48CA
松山區,房地(土地+建物),臺北市松山區富錦街581巷1~30號,45.9,住,,,1090229,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.9,2,2,1,有,無,12500000,184094,,0.0,0,含增建或未登記建物。;,RPOQMLLMLHPFFDA87CA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路四段541~570號,35.32,住,,,1081008,土地2建物1車位2,二十八層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070920,413.7,0,0,0,無,無,225000000,543872,坡道平面,75.12,0,"1.毛胚屋,雨遮5.83平方公尺不計價2.土地價款含車位:1億6875萬元   建物價款含車位:5625萬元3.二車位未拆分單價",RPPPMLQKMHPFFDA28CA
信義區,土地,和段二小段241~270地號,45.67,住,,,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20438800,447532,,0.0,0,本案買賣內含共有建物一筆權利範圍1/2，係屬未辦保存登記房屋。,RPVPMLKLMHPFFDA38CA
北投區,房地(土地+建物),臺北市北投區大度路三段301巷28弄1~30號,31.29,住,,,1090110,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760123,110.13,3,2,2,有,無,8580000,77908,,0.0,0,含增建或未登記建物。;,RPSRMLNLLHPFFEA58CA
士林區,土地,溪洲段三小段331~360地號,109.6,其他,,,1090310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5967000,54443,,0.0,0,包含公共設施保留地之交易。;,RPPSMLNLLHPFFEA38CA
士林區,土地,溪洲段二小段211~240地號,962.27,其他,,,1090303,土地21建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49483600,51424,,0.0,0,,RPPNMLOLLHPFFEA97CA
士林區,房地(土地+建物)+車位,臺北市士林區和豐街31~60號,30.69,住,,,1081229,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740826,132.26,3,2,2,有,有,16280000,123091,坡道平面,0.0,0,含增建或未登記建物。;,RPWNMLOLLHPFFEA68CA
北投區,房地(土地+建物),臺北市北投區泉源路31~60號,9.98,住,,,1090301,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710226,57.56,2,1,1,有,有,5300000,92078,,0.0,0,含增建或未登記建物。;,RPQNMLQLLHPFFEA28CA
士林區,房地(土地+建物),臺北市士林區文昌路155巷1~30號,12.88,住,,,1090221,土地1建物1車位0,四層,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0621226,35.89,1,1,1,有,無,4800000,133742,,0.0,0,,RPUNMLQLLHPFFEA68CA
