鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
旗山區,土地,旗南段151~180地號,51.32,住,,,1090304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1240000,24162,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQNMLLMLHPFFHE68DA
岡山區,土地,大仁段1771~1800地號,73.02,其他,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,54780,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPPNMLTJMHPFFFE98DA
林園區,土地,溪州段2401~2430地號,900.0,農,,,1090305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6210000,6900,,0.0,0,,RPTNMLQKMHPFFLE07CA
大寮區,土地,磚子段3421~3450地號,300.0,農,,,1090222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3448500,11495,,0.0,0,,RPROMLQKMHPFFLE96CA
大寮區,土地,磚子段3421~3450地號,472.0,農,,,1090222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5425640,11495,,0.0,0,,RPROMLRKMHPFFLE07CA
大寮區,土地,磚子段3421~3450地號,372.0,農,,,1090222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4276140,11495,,0.0,0,,RPSOMLRKMHPFFLE17CA
大寮區,房地(土地+建物),高雄市大寮區金華街2巷1~30號,24.13,住,,,1090311,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820720,130.0,2,2,2,有,有,4100000,31538,,0.0,0,,RPQNMLLMLHPFFLE98CA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路373巷1~30號,78.0,住,,,1090220,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670110,78.0,6,1,3,有,無,4580000,58718,,0.0,0,含增建或未登記建物。;附家電,RPWNMLOKMHPFFLE17CA
大寮區,房地(土地+建物),高雄市大寮區大智街103巷1~30號,104.54,住,,,1090303,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0810807,188.52,5,2,3,有,無,5000000,26522,,0.0,0,,RPPOMLSJMHPFFLE86CA
大寮區,房地(土地+建物),高雄市大寮區翁園路13巷181~210號,70.97,住,,,1090307,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870410,163.57,5,2,3,有,無,6450000,39433,,0.0,0,,RPTNMLKMLHPFFLE56CA
大寮區,房地(土地+建物),高雄市大寮區黃厝路31~60號,20.01,住,,,1071103,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090107,67.6,2,2,1,有,有,3500000,51775,,0.0,0,,RPXRMLKKMHPFFLE27CA
仁武區,土地,灣勢段301~330地號,49.36,農,,,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2254600,45677,,0.0,0,,RPVNMLNLMHPFFIE76CA
大社區,房地(土地+建物),高雄市大社區大順街31~60號,91.11,住,,,1090212,土地3建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1090109,312.09,5,2,6,有,無,13000000,41655,,0.0,0,,RPWNMLRLMHPFFIE27CA
路竹區,土地,新興段241~270地號,7800.26,,一般農業區,農牧用地,1090214,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17400000,2231,,0.0,0,,RPUNMLLMLHPFFJE56CA
路竹區,土地,新興段181~210地號,3438.91,,一般農業區,農牧用地,1090214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7654824,2226,,0.0,0,,RPVNMLLMLHPFFJE66CA
美濃區,房地(土地+建物),高雄市美濃區永華街61~90號,72.0,,鄉村區,乙種建築用地,1090316,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840124,155.8,4,2,3,有,無,3500000,22465,,0.0,0,,RPTNMLLMLHPFFKE56CA
美濃區,土地,成功段1021~1050地號,3394.26,,特定農業區,農牧用地,1090317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2443000,720,,0.0,0,不符合土地使用性質。,RPUNMLLMLHPFFKE66CA
美濃區,土地,竹頭角段二小段4561~4590地號,1092.0,農,,,1090225,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,2198,,0.0,0,,RPTNMLQJMHPFFKE86CA
阿蓮區,土地,石案潭段1141~1170地號,1700.0,,特定農業區,農牧用地,1090317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,3235,,0.0,0,,RPVNMLRJMHPFFJE07CA
茄萣區,土地,正順段721~750地號,675.93,住,,,1090319,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8530000,12620,,0.0,0,,RPPNMLSJMHPFFJE56CA
路竹區,土地,樹人段661~690地號,738.52,,一般農業區,農牧用地,1090225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1477000,2000,,0.0,0,,RPQNMLPLMHPFFJE56CA
阿蓮區,土地,復安段781~810地號,11947.32,,一般農業區,丁種建築用地,1081220,土地14建物0車位0,,,其他,,,,0.0,0,0,0,有,無,184648800,15455,,0.0,0,,RPXNMLSLMHPFFJE57CA
大社區,房地(土地+建物),高雄市大社區萬金路151~180號,17.44,住,,,1090205,土地1建物1車位0,二層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831117,81.13000000000001,2,2,1,有,無,2700000,33280,,0.0,0,,RPRNMLLLMHPFFIE78CA
仁武區,房地(土地+建物),高雄市仁武區大智二街58巷1~30號,154.71,住,,,1090226,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050930,338.45,6,2,7,有,無,23500000,69434,,0.0,0,,RPRNMLLJMHPFFIE58CA
鳥松區,房地(土地+建物),高雄市鳥松區明湖路61~90號,20.35,住,,,1090305,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850829,62.94,1,1,1,有,有,2251980,35780,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLLMLHPFFIE88CA
鳳山區,房地(土地+建物),高雄市鳳山區建國路一段81巷1~30號,68.0,住,,,1090218,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730920,86.66,4,2,3,有,無,8000000,92315,,0.0,0,有裝潢,RPSRMLRKMHPFFGE96CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街121~150號,17.85,住,,,1080713,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090115,130.84,3,2,2,有,有,9600000,73372,坡道平面,22.1,0,含裝潢,RPSNMLNLMHPFFGE88CA
大樹區,土地,維新段1261~1290地號,486.93,住,,,1090217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13168853,27045,,0.0,0,包含公共設施保留地之交易。;,RPPNMLLLMHPFFGE38CA
大樹區,土地,維新段1261~1290地號,127.5,住,,,1090217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2815537,22083,,0.0,0,,RPQNMLLLMHPFFGE48CA
旗山區,房地(土地+建物),高雄市旗山區旗甲路一段1~30號,73.0,住,,,1090224,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0660410,162.67,3,2,3,有,無,4820000,29631,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLMLHPFFHE48CA
內門區,土地,東勢埔段31~60地號,322.85,,山坡地保育區,農牧用地,1090322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96000,297,,0.0,0,,RPPNMLLJMHPFFHE28CA
鳳山區,房地(土地+建物),高雄市鳳山區南江街29巷1~30號,71.0,住,,,1090224,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620730,75.5,4,2,2,有,無,5000000,66225,,0.0,0,,RPSOMLNLMHPFFGE98CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街121~150號,11.31,住,,,1080305,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090115,83.78999999999999,2,1,1,有,有,5240000,62537,升降機械,13.53,0,,RPVPMLOLMHPFFGE86CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街121~150號,11.31,住,,,1080303,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090115,83.00999999999999,2,1,1,有,有,5980000,72040,升降機械,13.53,0,含裝潢,RPSQMLOLMHPFFGE66CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街91~120號,16.09,住,,,1080818,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090115,118.03,3,2,2,有,有,9050000,76675,升降機械,13.45,0,含裝潢,RPTQMLOLMHPFFGE76CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街121~150號,14.08,住,,,1080831,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090115,103.87,3,2,1,有,有,7600000,73168,升降機械,13.53,0,含裝潢,RPUQMLOLMHPFFGE86CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街91~120號,11.31,住,,,1080818,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090115,83.78999999999999,2,1,1,有,有,6250000,74591,升降機械,13.53,0,含裝潢,RPWQMLOLMHPFFGE07CA
大樹區,房地(土地+建物),高雄市大樹區中興街1~30號,83.19,商,,,1090313,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0671228,160.2,4,2,3,有,無,8800000,54931,,0.0,0,含增建或未登記建物。;,RPSNMLPKMHPFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區文清街121~150號,34.7,住,,,1090210,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681029,113.62,3,2,2,有,無,3700000,32565,,0.0,0,含增建或未登記建物。;,RPSOMLPKMHPFFGE09CA
大樹區,房地(土地+建物),高雄市大樹區復興街91~120號,86.02,住,,,1090202,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0861210,211.63,5,2,5,有,無,6880000,32510,,0.0,0,含增建或未登記建物。;,RPQPMLQKMHPFFGE09CA
鳳山區,房地(土地+建物),高雄市鳳山區國富路31~60號,27.2,住,,,1090229,土地1建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830723,157.54,0,0,0,無,有,7500000,47607,,0.0,0,,RPSOMLSJMHPFFGE66CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區永忠街61~90號,25.92,住,,,1090223,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040428,144.64000000000001,3,2,2,有,有,7380000,51023,坡道平面,18.81,0,,RPSNMLTJMHPFFGE66CA
鳳山區,車位,高雄市鳳山區福祥街61~90號,7.29,住,,,1090122,土地0建物0車位2,,,其他,,,,53.78,0,0,0,有,有,1000000,,坡道平面,53.78,1000000,親友、員工或其他特殊關係間之交易。;單獨車位交易。;,RPROMLLMLHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區新富路151~180號,65.4,住,,,1090222,土地1建物1車位0,一層，二層，三層，四層，騎樓，地下層,四層,店面(店鋪),住商用,鋼筋混凝土造,0760430,180.08,4,2,3,有,無,12900000,71635,,0.0,0,,RPVNMLLMLHPFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞竹路190巷1~30號,74.0,住,,,1090204,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0680124,82.32,3,2,2,有,無,3600000,43732,,0.0,0,親屬間特殊交易，含增建未辦登記建物等一併買賣在內。,RPPNMLOJMHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞竹路190巷1~30號,72.0,住,,,1090204,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0680124,84.8,3,2,2,有,無,3300000,38915,,0.0,0,親屬間特殊交易，含增建未辦登記建物等一併買賣在內。,RPRNMLOJMHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區文衡路421~450號,12.48,住,,,1090311,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860627,111.62,3,2,2,有,有,1163166,10421,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLJMHPFFGE18CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區瑞興路181~210號,23.21,住,,,1090307,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080408,156.1,3,2,1,有,有,9500000,60858,坡道平面,41.78,0,親友、員工或其他特殊關係間之交易。;,RPVNMLLJMHPFFGE78CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區樹德路61~90號,15.49,住,,,1090302,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830420,128.57999999999998,3,2,2,有,有,3800000,29554,坡道機械,0.0,0,,RPSNMLRJMHPFFFE98CA
橋頭區,土地,德松段601~630地號,300.28,,特定農業區,甲種建築用地,1090302,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,43293,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPUNMLQKMHPFFFE56CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路31~60號,10.97,商,,,1090304,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071220,110.38,2,1,2,有,有,6070000,54992,坡道平面,0.0,0,精美裝潢，附贈燈飾、床組、窗簾、冰箱、洗衣機、沙發、冷氣等家具,RPQOMLKLMHPFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區健鷹南路46巷1~30號,76.0,住,,,1090309,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670821,112.16,3,2,2,有,無,4800000,42796,,0.0,0,,RPTNMLLMLHPFFFE68CA
岡山區,土地,岡山段91~120地號,28.05,商,,,1090318,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,24242,,0.0,0,"1.權利人三人2.共有情況複雜,閒置之舊厝地",RPSOMLLMLHPFFFE68CA
楠梓區,房地(土地+建物),高雄市楠梓區盛昌街271~300號,6.45,商,,,1090309,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050224,78.12,2,2,1,有,有,3580000,45827,,0.0,0,,RPUPMLKLMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十六街31~60號,2140.1,商,,,1081212,土地4建物1車位0,全,二層,透天厝,住家用,見其它登記事項,0980804,390.12,0,0,0,無,無,285000000,730544,,0.0,0,,RPROMLNKMHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,7.02,商,,,1090228,土地1建物1車位0,十層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,92.32,2,1,1,有,有,4300000,46577,,0.0,0,,RPXOMLNKMHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,7.02,商,,,1090210,土地1建物1車位0,十三層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,92.32,2,1,1,有,有,4330000,46902,,0.0,0,,RPOPMLNKMHPFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區興西路121~150號,9.37,商,,,1090225,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,110.67,2,1,1,有,有,4880000,44095,坡道機械,18.35,0,,RPPPMLNKMHPFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區文天路121~150號,12.42,商,,,1090221,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000708,136.87,3,2,2,有,有,8300000,59790,坡道機械,11.43,800000,含增建或未登記建物。,RPQPMLLJMHPFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區民族一路1171~1200號,8.38,住,,,1090305,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870706,90.4,3,1,1,有,有,3800000,42035,坡道平面,17.53,0,,RPVNMLRJMHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十街1~30號,7.73,商,,,1090308,土地1建物1車位0,十四層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070502,99.74000000000001,2,1,1,有,有,4650000,46621,,0.0,0,,RPSNMLQJMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十街1~30號,7.73,商,,,1090222,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070502,99.74000000000001,2,1,1,有,有,4800000,48125,,0.0,0,,RPTNMLQJMHPFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十街1~30號,7.73,商,,,1090222,土地1建物1車位0,十六層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070502,99.74000000000001,2,1,1,有,有,4860000,48727,,0.0,0,,RPUNMLQJMHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,7.02,商,,,1090228,土地1建物1車位0,十層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,91.75999999999999,2,1,1,有,有,4300000,46861,,0.0,0,,RPWNMLQJMHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區文康路1~30號,6.28,住,,,1090123,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,70.61,2,1,1,有,有,7260000,102818,,0.0,0,,RPQOMLQJMHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區文康路1~30號,6.28,住,,,1090210,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,70.61,2,1,1,有,有,7160000,101402,,0.0,0,,RPROMLQJMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十八街79巷1~30號,8.45,住,,,1090317,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950601,30.23,1,1,1,有,有,1350000,44658,,0.0,0,,RPSOMLRJMHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區德民路601~630號,33.48,住,,,1090304,土地3建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680305,80.21,3,2,1,有,無,6000000,74804,,0.0,0,登名人為3人，附家電傢俱。,RPVPMLRJMHPFFEE76CA
左營區,房地(土地+建物)+車位,高雄市左營區榮總路522巷1~30號,28.89,住,,,1090301,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830521,175.84,3,2,2,有,無,6500000,36965,一樓平面,0.0,0,,RPQNMLSJMHPFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍田路601~630號,16.69,商,,,1090309,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991221,143.46,3,2,2,有,有,7300000,50885,坡道平面,24.67,0,,RPSNMLTJMHPFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路380巷1~30號,12.67,其他,,,1090218,土地1建物1車位0,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860107,140.87,3,2,2,有,有,4420000,31376,,0.0,0,,RPSNMLSJMHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十八街79巷1~30號,8.45,住,,,1090317,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950601,30.23,1,1,1,有,有,1350000,44658,,0.0,0,,RPVNMLSJMHPFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街271~300號,11.26,住,,,1090318,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060524,81.75,0,0,0,無,有,11400000,139450,坡道平面,13.36,0,本戶含裝修,RPPNMLLJMHPFFEE97CA
左營區,房地(土地+建物)+車位,高雄市左營區福山里文恩路151~180號,24.14,住,,,1090302,土地1建物1車位1,十二層，夾層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060831,176.34,3,2,2,有,有,10500000,59544,坡道平面,0.0,0,,RPWOMLKMLHPFFEE88CA
三民區,房地(土地+建物),高雄市三民區建國一路402巷6弄1~30號,35.18,住,,,1090311,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580515,73.75,3,2,1,有,無,1900000,25763,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLOLMHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區有光路61~90號,54.13,住,,,1081231,土地2建物2車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680427,165.86,3,2,2,有,無,10300000,62101,,0.0,0,,RPTOMLNLMHPFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~30號,23.4,住,,,1090226,土地3建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,191.38,4,2,2,有,有,9600000,50162,坡道平面,0.0,0,,RPVOMLNLMHPFFDE98CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路361~390號,8.77,住,,,1090316,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900413,65.44,3,1,2,有,有,2000000,30562,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLKLMHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區大順二路271~300號,14.1,商,,,1090302,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850906,128.36,3,2,2,有,有,5300000,41290,坡道平面,0.0,0,,RPOOMLOKMHPFFDE28CA
三民區,房地(土地+建物),高雄市三民區南台路195巷1~30號,3.0,商,,,1090228,土地1建物1車位0,十二層,二十五層,套房(1房1廳1衛),商業用,鋼骨鋼筋混凝土造,0870929,39.66,1,1,1,有,有,1970000,49672,,0.0,0,,RPOOMLLJMHPFFDE87CA
三民區,房地(土地+建物),高雄市三民區大福街40巷91~120號,73.0,住,,,1090201,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0940920,183.36,4,3,3,有,無,11800000,64354,,0.0,0,,RPTOMLLJMHPFFDE38CA
三民區,房地(土地+建物),高雄市三民區九如一路91~120號,13.64,商,,,1090307,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,125.89,3,2,2,有,有,5880000,46707,,0.0,0,,RPPNMLLJMHPFFDE87CA
三民區,房地(土地+建物),高雄市三民區大順二路181~210號,8.6,商,,,1090228,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940614,119.41,3,2,2,有,有,5200000,43547,,0.0,0,,RPQNMLLJMHPFFDE97CA
三民區,房地(土地+建物),高雄市三民區大連街345巷1~30號,53.0,住,,,1090112,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0731023,118.5,5,3,2,有,無,7600000,64135,,0.0,0,含增建或未登記建物。;,RPOPMLLJMHPFFDE97CA
三民區,房地(土地+建物),高雄市三民區瀋陽街146巷1~30號,30.8,住,,,1090226,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700103,66.36,3,2,2,有,無,2860000,43098,,0.0,0,,RPSPMLLJMHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎貴路62巷31~60號,20.88,住,,,1090221,土地1建物1車位1,五層，電梯樓梯間,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830809,139.04,4,2,2,有,有,5350000,38478,坡道機械,0.0,0,,RPQPMLLMLHPFFDE38CA
三民區,房地(土地+建物),高雄市三民區鼎山街571~600號,10.91,商,,,1090222,土地2建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830111,121.02,3,2,2,有,無,4200000,34705,,0.0,0,,RPPQMLLMLHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~30號,27.99,住,,,1090228,土地3建物1車位1,十五層，十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,242.19,5,3,2,有,有,10500000,43354,坡道平面,0.0,0,含增建或未登記建物。;,RPWNMLQJMHPFFDE09CA
三民區,房地(土地+建物),高雄市三民區大昌二路212巷1~30號,26.7,住,,,1090304,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701222,77.11,3,2,2,有,無,2500000,32421,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLQJMHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區天祥一路1~30號,178.02,住,,,1090305,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0580730,225.85,5,1,3,有,無,16000000,70843,,0.0,0,,RPOPMLLMLHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區鼎華路181~210號,13.34,商,,,1090225,土地1建物1車位0,七層，電梯樓梯間,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820506,131.09,3,2,2,有,有,3600000,27462,,0.0,0,,RPRPMLSJMHPFFDE98CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,10.33,商,,,1090226,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,103.26,2,2,1,有,有,6850000,69230,坡道機械,18.47,980000,附冷氣,RPQOMLLMLHPFFDE28CA
三民區,房地(土地+建物),高雄市三民區更新街91~120號,113.0,住,,,1090215,土地1建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1061103,405.27,7,2,9,有,無,26200000,64648,,0.0,0,,RPROMLLMLHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,10.2,商,,,1090109,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,102.49000000000001,2,1,1,有,有,6500000,64508,坡道機械,18.47,1080000,附冷氣,RPSOMLLMLHPFFDE48CA
小港區,土地,坪鳳段481~510地號,185.14,住,,,1090229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,37809,,0.0,0,,RPPOMLNLMHPFFCE28CA
前鎮區,土地,鎮昌段1~30地號,38.0,商,,,1090313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1170000,30789,,0.0,0,,RPPNMLOLMHPFFCE28CA
